customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,age,age_group
42177,male,brock_james,elleker,wa,western_australia,6330,australia,australia,1960-07-19,66,65+
42364,female,layla_silas,marlo_merrican,nsw,new_south_wales,2446,australia,australia,1952-09-27,74,65+
42408,male,noah_hinchcliffe,the_palms,qld,queensland,4570,australia,australia,1988-11-04,38,36-45
42474,male,alexander_leane,nubba,nsw,new_south_wales,2587,australia,australia,2000-05-23,26,26-35
42603,female,amy_sawyer,cushnie,qld,queensland,4608,australia,australia,2000-10-09,26,26-35
42840,female,savannah_lansell,xantippe,wa,western_australia,6609,australia,australia,1936-05-23,90,65+
42956,male,ben_raff,bara,nsw,new_south_wales,2850,australia,australia,1944-05-06,82,65+
43784,male,jeremy_iliffe,snowtown,sa,south_australia,5520,australia,australia,1951-03-19,75,65+
43798,female,rachel_welch,amamoor,qld,queensland,4570,australia,australia,1966-01-11,60,56-65
43840,female,rose_vlamingh,oatlands,tas,tasmania,7120,australia,australia,1950-01-19,76,65+
44080,female,rachel_baldwin,brighton,vic,victoria,3186,australia,australia,1954-01-20,72,65+
44195,male,brayden_topp,lower_mangrove,nsw,new_south_wales,2250,australia,australia,1984-01-09,42,36-45
44207,female,stella_sternberg,keswick_terminal,sa,south_australia,5035,australia,australia,1984-03-16,42,36-45
44301,female,annabelle_feetham,dunnrock,qld,queensland,4740,australia,australia,1947-10-04,79,65+
44493,female,jorja_colechin,jackeys_marsh,tas,tasmania,7304,australia,australia,1963-04-28,63,56-65
44496,male,spencer_beach,mount_joy,sa,south_australia,5670,australia,australia,1949-09-28,77,65+
44728,female,abbey_remington,diggora,vic,victoria,3561,australia,australia,1953-03-14,73,65+
44906,male,tyson_backhouse,mount_gambier,sa,south_australia,5291,australia,australia,1994-10-06,32,26-35
45169,female,victoria_ness,glenroy,qld,queensland,4702,australia,australia,1990-04-04,36,36-45
45172,female,audrey_crooke,scopus,tas,tasmania,7330,australia,australia,1986-05-25,40,36-45
45250,male,darcy_fryer,sackville,nsw,new_south_wales,2756,australia,australia,1968-11-21,58,56-65
45436,female,maya_mcilveen,millfield,nsw,new_south_wales,2325,australia,australia,1952-04-16,74,65+
45522,male,alexander_fenston,timbillica,nsw,new_south_wales,2551,australia,australia,1985-04-09,41,36-45
45781,male,bailey_coxen,pontville,tas,tasmania,7030,australia,australia,1946-02-27,80,65+
45814,male,declan_richard,spring_hill,nsw,new_south_wales,2800,australia,australia,1968-04-05,58,56-65
46155,female,alice_phillip,bowes,wa,western_australia,6535,australia,australia,1956-02-16,70,65+
46917,male,jamie_price,meru,wa,western_australia,6530,australia,australia,2000-01-03,26,26-35
46996,male,jonathan_kempt,murray_island,qld,queensland,4875,australia,australia,1987-02-20,39,36-45
47382,female,brooke_richardson,northgate,sa,south_australia,5085,australia,australia,1955-05-02,71,65+
47518,female,alana_spencer,undullah,qld,queensland,4285,australia,australia,1946-05-13,80,65+
47712,male,aidan_dethridge,cremorne,nsw,new_south_wales,2090,australia,australia,1976-08-30,50,46-55
48080,male,lincoln_muscio,ferny_creek,vic,victoria,3786,australia,australia,1940-04-10,86,65+
48247,male,joseph_clemes,hay_flat,sa,south_australia,5204,australia,australia,1967-05-05,59,56-65
48367,female,rose_allardyce,inskip,qld,queensland,4581,australia,australia,1949-04-09,77,65+
48383,female,chloe_gillen,koyuga_south,vic,victoria,3621,australia,australia,1951-06-06,75,65+
48466,female,matilda_shields,hastings_point,nsw,new_south_wales,2489,australia,australia,1984-12-13,42,36-45
48733,female,sophia_gunther,balcolyn,nsw,new_south_wales,2264,australia,australia,1989-07-22,37,36-45
48846,female,lucy_kellway,bowelling,wa,western_australia,6225,australia,australia,1944-11-04,82,65+
48925,male,elijah_albert,woolocutty,wa,western_australia,6369,australia,australia,1939-09-15,87,65+
49400,male,mason_ransford,woombye,qld,queensland,4559,australia,australia,1967-03-15,59,56-65
49501,female,amelie_edmondson,bungabbee,nsw,new_south_wales,2480,australia,australia,1982-07-16,44,36-45
49606,female,claire_kerr,greymare,qld,queensland,4370,australia,australia,1950-04-10,76,65+
49748,male,tyson_flowers,paruna,sa,south_australia,5311,australia,australia,1980-02-14,46,46-55
49776,female,jessica_warburton,rockley_mount,nsw,new_south_wales,2795,australia,australia,1944-07-31,82,65+
49950,female,tayla_canterbury,east_launceston,tas,tasmania,7250,australia,australia,1998-10-18,28,26-35
50075,male,jayden_lloyd,mount_murchison,qld,queensland,4715,australia,australia,1961-11-07,65,56-65
50122,female,brianna_oneil,surbiton,qld,queensland,4724,australia,australia,1979-09-30,47,46-55
50681,male,benjamin_makin,mount_druitt_village,nsw,new_south_wales,2770,australia,australia,1936-11-18,90,65+
50705,female,scarlett_reeve,yeagarup,wa,western_australia,6260,australia,australia,1948-08-23,78,65+
50719,female,angelina_wunderlich,point_grey,wa,western_australia,6208,australia,australia,1995-03-27,31,26-35
50741,male,tyson_hurley,frankford,tas,tasmania,7275,australia,australia,1942-01-23,84,65+
51172,female,gabriella_tozer,elingamite,vic,victoria,3266,australia,australia,1957-12-04,69,65+
51201,female,samantha_jacoby,birmingham_gardens,nsw,new_south_wales,2287,australia,australia,1939-03-04,87,65+
51228,male,marcus_christian,giru,qld,queensland,4809,australia,australia,1978-01-31,48,46-55
51314,female,bianca_stobie,duverney,vic,victoria,3323,australia,australia,1954-06-23,72,65+
51429,male,thomas_kavel,wonboyn_lake,nsw,new_south_wales,2551,australia,australia,1979-01-05,47,46-55
51648,female,jasmine_sellar,kybunga,sa,south_australia,5453,australia,australia,1989-06-11,37,36-45
51649,male,toby_batchelor,yandina,qld,queensland,4561,australia,australia,1958-02-26,68,65+
51718,female,phoebe_voss,hackney,sa,south_australia,5069,australia,australia,1938-07-25,88,65+
52435,male,charles_kenneally,yadboro,nsw,new_south_wales,2539,australia,australia,1956-02-29,70,65+
52536,male,jamie_kavanagh,pinewood,vic,victoria,3149,australia,australia,1987-02-16,39,36-45
52694,female,grace_bidwill,sheffield,tas,tasmania,7306,australia,australia,1972-05-21,54,46-55
53168,male,dylan_monds,joyner,qld,queensland,4500,australia,australia,1959-04-05,67,65+
53260,female,keira_rowallan,mount_franklin,vic,victoria,3461,australia,australia,1936-05-09,90,65+
53318,female,grace_osburn,townson,qld,queensland,4341,australia,australia,1954-12-03,72,65+
53891,male,dominic_baylee,binda,nsw,new_south_wales,2583,australia,australia,1944-02-10,82,65+
53920,female,jade_higgins,buckenbowra,nsw,new_south_wales,2536,australia,australia,1986-03-27,40,36-45
54089,male,jake_toft,the_glen,nsw,new_south_wales,2476,australia,australia,1936-09-11,90,65+
54161,male,leo_voss,woody_point,qld,queensland,4019,australia,australia,1992-06-24,34,26-35
54535,male,joshua_nugan,cannindah,qld,queensland,4630,australia,australia,1957-11-08,69,65+
54560,female,eden_bickford,abingdon_downs,qld,queensland,4871,australia,australia,1962-05-30,64,56-65
54582,female,leah_fairbridge,limonite,vic,victoria,3871,australia,australia,1978-09-15,48,46-55
54627,male,john_randall,trowutta,tas,tasmania,7330,australia,australia,1968-05-25,58,56-65
54704,female,alice_bartlett,travancore,vic,victoria,3032,australia,australia,1951-10-22,75,65+
54752,female,natasha_morrison,south_bunbury,wa,western_australia,6230,australia,australia,1965-12-16,61,56-65
54794,female,georgia_barclayharvey,garie,nsw,new_south_wales,2232,australia,australia,1965-08-09,61,56-65
54987,male,isaac_sturt,marmion,wa,western_australia,6020,australia,australia,1939-05-24,87,65+
55039,male,james_connal,mount_moriac,vic,victoria,3240,australia,australia,1960-10-07,66,65+
55066,male,samuel_atherton,dollys_flat,nsw,new_south_wales,2429,australia,australia,1942-02-14,84,65+
55084,male,angus_ten,parap,nt,northern_territory,820,australia,australia,1963-12-03,63,56-65
55411,female,lilian_stainforth,phoenix_park,nsw,new_south_wales,2321,australia,australia,1982-02-05,44,36-45
55464,female,holly_mansour,paddys_river,nsw,new_south_wales,2653,australia,australia,1981-11-16,45,36-45
55715,female,eve_jephcott,herdsman,wa,western_australia,6017,australia,australia,1986-03-23,40,36-45
55914,male,lachlan_webb,south_fremantle,wa,western_australia,6162,australia,australia,1992-07-31,34,26-35
56161,male,aidan_burnett,upper_castra,tas,tasmania,7315,australia,australia,1994-05-02,32,26-35
56480,female,zoe_tyrrell,kybunga,sa,south_australia,5453,australia,australia,1975-03-25,51,46-55
56562,female,lucy_mansour,albert_park,vic,victoria,3206,australia,australia,1949-11-05,77,65+
56791,male,charlie_kenyon,dunluce,vic,victoria,3472,australia,australia,1994-08-26,32,26-35
56834,female,abigail_mcelhone,pikes_creek,qld,queensland,4380,australia,australia,1964-01-13,62,56-65
56951,female,kate_bardsley,hurstbridge,vic,victoria,3099,australia,australia,1985-10-20,41,36-45
56999,female,amelia_fargher,corndale,nsw,new_south_wales,2480,australia,australia,1984-02-26,42,36-45
57093,male,hayden_laidley,spring_mountain,nsw,new_south_wales,2360,australia,australia,1954-02-09,72,65+
57246,male,toby_dillon,city_west_campus,sa,south_australia,5000,australia,australia,1987-03-10,39,36-45
57294,female,makayla_bold,traralgon_east,vic,victoria,3844,australia,australia,1980-05-15,46,46-55
57307,female,eva_hickson,rainbow,vic,victoria,3424,australia,australia,1980-11-14,46,46-55
57374,male,jack_coote,colongra,nsw,new_south_wales,2262,australia,australia,1938-01-19,88,65+
57491,male,ryan_custance,millbank,qld,queensland,4670,australia,australia,1985-09-16,41,36-45
57662,male,archer_tozer,coalstoun_lakes,qld,queensland,4621,australia,australia,1982-06-10,44,36-45
57681,male,caleb_louat,rockwell,wa,western_australia,6532,australia,australia,1958-05-05,68,65+
57820,male,edward_howarde,dargo,vic,victoria,3862,australia,australia,1951-05-05,75,65+
57938,male,alexander_courtice,liparoo,vic,victoria,3549,australia,australia,1979-10-09,47,46-55
58066,male,andrew_forde,ashmont,nsw,new_south_wales,2650,australia,australia,1942-10-23,84,65+
58105,female,mariam_bright,cambrai,sa,south_australia,5353,australia,australia,1980-04-12,46,46-55
58212,female,amy_goffage,oakford,wa,western_australia,6121,australia,australia,1965-01-04,61,56-65
58710,male,jordan_foveaux,gosnells,wa,western_australia,6110,australia,australia,1949-11-21,77,65+
58919,female,kaitlyn_fenton,floreat_forum,wa,western_australia,6014,australia,australia,1960-09-13,66,65+
59159,female,maya_pasley,cape_hillsborough,qld,queensland,4740,australia,australia,1947-07-29,79,65+
59304,male,patrick_collie,carlingford,nsw,new_south_wales,2118,australia,australia,1953-10-01,73,65+
59422,female,amber_sykes,hillgrove,nsw,new_south_wales,2350,australia,australia,1990-02-13,36,36-45
59529,female,alice_blumenthal,forest_glen,nsw,new_south_wales,2157,australia,australia,1992-05-28,34,26-35
59842,male,lucas_mcclure,bletchington,nsw,new_south_wales,2800,australia,australia,1939-01-19,87,65+
59961,male,harry_hambly,galore,nsw,new_south_wales,2652,australia,australia,1948-02-03,78,65+
60009,female,natasha_gall,townsville_city,qld,queensland,4810,australia,australia,1989-10-12,37,36-45
60088,female,evie_brownbill,pages_flat,sa,south_australia,5172,australia,australia,1982-06-02,44,36-45
60150,female,jasmine_mackay,northland_centre,vic,victoria,3072,australia,australia,1964-02-14,62,56-65
60407,male,alexander_earp,pozieres,qld,queensland,4352,australia,australia,1944-09-04,82,65+
60411,female,eliza_solly,highbury,wa,western_australia,6313,australia,australia,1938-10-15,88,65+
60454,male,toby_normanby,lower_lewis_ponds,nsw,new_south_wales,2800,australia,australia,1953-05-05,73,65+
60475,male,joel_sharwood,cudlee_creek,sa,south_australia,5232,australia,australia,1948-05-27,78,65+
60722,male,logan_dowie,kooroomool,qld,queensland,4854,australia,australia,1985-06-08,41,36-45
60892,male,seth_soubeiran,moolort,vic,victoria,3465,australia,australia,1964-01-24,62,56-65
60995,male,matthew_caron,tuena,nsw,new_south_wales,2583,australia,australia,1955-09-17,71,65+
61546,female,alexis_heagney,coasters_retreat,nsw,new_south_wales,2108,australia,australia,1953-09-14,73,65+
61718,female,chloe_schlapp,alligator_creek,qld,queensland,4816,australia,australia,1956-06-01,70,65+
61773,female,gabrielle_kossak,caroona,nsw,new_south_wales,2343,australia,australia,2001-04-22,25,18-25
61776,male,mitchell_cockle,tallowwood_ridge,nsw,new_south_wales,2453,australia,australia,1954-07-06,72,65+
61825,male,kai_culley,erskineville,nsw,new_south_wales,2043,australia,australia,1995-10-09,31,26-35
61881,female,rose_budd,alberton,vic,victoria,3971,australia,australia,1994-05-11,32,26-35
61947,female,amber_tolmie,norval,vic,victoria,3377,australia,australia,1996-12-15,30,26-35
62017,female,grace_humphries,hastings,wa,western_australia,6308,australia,australia,1954-09-21,72,65+
62035,male,john_duesbury,tiaro,qld,queensland,4650,australia,australia,1952-03-18,74,65+
62038,male,henry_birdwood,hindmarsh,sa,south_australia,5007,australia,australia,1997-06-05,29,26-35
62076,male,brock_edden,orielton,tas,tasmania,7172,australia,australia,1945-12-03,81,65+
62125,female,ava_lowes,iveragh,qld,queensland,4680,australia,australia,1978-04-10,48,46-55
62133,male,jonathan_fargher,gwabegar,nsw,new_south_wales,2356,australia,australia,1996-04-27,30,26-35
62163,female,amelia_oneil,point_leo,vic,victoria,3916,australia,australia,1961-09-22,65,56-65
62416,female,isabelle_whitworth,eimeo,qld,queensland,4740,australia,australia,1943-02-23,83,65+
62473,female,mary_baskerville,port_germein,sa,south_australia,5495,australia,australia,1966-09-03,60,56-65
62537,female,lauren_nichols,woolooman,qld,queensland,4310,australia,australia,1937-05-03,89,65+
62590,male,aiden_thirkell,romaine,tas,tasmania,7320,australia,australia,1972-11-16,54,46-55
63342,male,joel_spowers,kweda,wa,western_australia,6306,australia,australia,1971-10-06,55,46-55
63597,male,darcy_penington,riverhills,qld,queensland,4074,australia,australia,1939-04-19,87,65+
63681,male,justin_grahamslaw,possum_brush,nsw,new_south_wales,2430,australia,australia,1936-04-27,90,65+
63807,male,ashton_bower,allambie_heights,nsw,new_south_wales,2100,australia,australia,1948-12-02,78,65+
63957,female,dakota_nixonsmith,forthside,tas,tasmania,7310,australia,australia,1991-01-13,35,26-35
64017,female,ruby_sternberg,brightview,qld,queensland,4311,australia,australia,1964-10-05,62,56-65
64037,male,andrew_wilkie,wongarbon,nsw,new_south_wales,2831,australia,australia,1936-09-13,90,65+
64104,female,brooke_cascarret,cootra,sa,south_australia,5650,australia,australia,1938-06-26,88,65+
64210,male,lucas_de_garis,sheffield,tas,tasmania,7306,australia,australia,1992-04-05,34,26-35
64491,male,oliver_mccloughry,melba,act,australian_capital_territory,2615,australia,australia,1997-09-15,29,26-35
64511,female,alice_gouger,argoon,qld,queensland,4702,australia,australia,1963-01-05,63,56-65
64764,male,jacob_pelsaert,lesley,wa,western_australia,6111,australia,australia,1986-03-03,40,36-45
64842,male,levi_strele,mount_ousley,nsw,new_south_wales,2519,australia,australia,1971-09-05,55,46-55
64989,female,alice_moynihan,commissioners_creek,nsw,new_south_wales,2484,australia,australia,1994-03-04,32,26-35
65112,female,ebony_fairley,point_turton,sa,south_australia,5575,australia,australia,1951-09-03,75,65+
65163,female,abigail_considen,beaufort,vic,victoria,3373,australia,australia,1954-01-19,72,65+
65180,female,maya_colvin,northlakes,nt,northern_territory,812,australia,australia,1979-01-28,47,46-55
65210,female,caitlin_spooner,dowlingville,sa,south_australia,5555,australia,australia,1948-11-08,78,65+
65269,female,scarlett_roach,barwidgee,vic,victoria,3737,australia,australia,1941-01-24,85,65+
65283,female,jessica_latham,bungundarra,qld,queensland,4703,australia,australia,1943-04-05,83,65+
65372,male,logan_iredale,long_flat,qld,queensland,4570,australia,australia,1986-06-11,40,36-45
65507,female,grace_deane,darling_heights,qld,queensland,4350,australia,australia,1979-05-07,47,46-55
65544,male,dylan_smerd,lake_muir,wa,western_australia,6258,australia,australia,1957-11-14,69,65+
65856,male,harrison_cantamessa,arnold_west,vic,victoria,3551,australia,australia,1955-10-28,71,65+
66352,female,bethany_hose,nulsen,wa,western_australia,6450,australia,australia,1959-03-10,67,65+
66610,female,charli_frost,fernshaw,vic,victoria,3778,australia,australia,1982-02-09,44,36-45
66677,female,abby_omahony,tingha,nsw,new_south_wales,2369,australia,australia,1978-01-16,48,46-55
67066,male,alexander_newling,mount_richon,wa,western_australia,6112,australia,australia,1950-09-09,76,65+
67157,male,levi_knox,kiama_downs,nsw,new_south_wales,2533,australia,australia,1937-04-04,89,65+
67217,male,aiden_de_burgh,jubilee_heights,qld,queensland,4860,australia,australia,1983-03-04,43,36-45
67369,female,rachel_gairdner,zadows_landing,sa,south_australia,5254,australia,australia,1997-01-26,29,26-35
